"step","(adam+adam)_bs=1024_lr=0.002_sp=1.0_adam_baseline - _step","(adam+adam)_bs=1024_lr=0.002_sp=1.0_adam_baseline - _step__MIN","(adam+adam)_bs=1024_lr=0.002_sp=1.0_adam_baseline - _step__MAX","(adam+adam)_bs=1024_lr=0.002_sp=1.0_adam_baseline - val/loss","(adam+adam)_bs=1024_lr=0.002_sp=1.0_adam_baseline - val/loss__MIN","(adam+adam)_bs=1024_lr=0.002_sp=1.0_adam_baseline - val/loss__MAX","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - _step","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - _step__MIN","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - _step__MAX","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - val/loss","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - val/loss__MIN","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - val/loss__MAX","(muon_moonlight+adam)_bs=1024_lr=0.01_sp=1.0_adam - _step","(muon_moonlight+adam)_bs=1024_lr=0.01_sp=1.0_adam - _step__MIN","(muon_moonlight+adam)_bs=1024_lr=0.01_sp=1.0_adam - _step__MAX","(muon_moonlight+adam)_bs=1024_lr=0.01_sp=1.0_adam - val/loss","(muon_moonlight+adam)_bs=1024_lr=0.01_sp=1.0_adam - val/loss__MIN","(muon_moonlight+adam)_bs=1024_lr=0.01_sp=1.0_adam - val/loss__MAX","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - _step","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - _step__MIN","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - _step__MAX","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - val/loss","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - val/loss__MIN","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_none - _step","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_none - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_none - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_none - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_none - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_none - val/loss__MAX","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - _step","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - _step__MIN","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - _step__MAX","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - val/loss","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - val/loss__MIN","(muon_moonlight+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_none - _step","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_none - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_none - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_none - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_none - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_none - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv_sqrt - _step","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv_sqrt - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv_sqrt - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv_sqrt - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv_sqrt - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv_sqrt - val/loss__MAX","(dion+adam)_bs=1024_lr=0.01_sp=0.0625_adam - _step","(dion+adam)_bs=1024_lr=0.01_sp=0.0625_adam - _step__MIN","(dion+adam)_bs=1024_lr=0.01_sp=0.0625_adam - _step__MAX","(dion+adam)_bs=1024_lr=0.01_sp=0.0625_adam - val/loss","(dion+adam)_bs=1024_lr=0.01_sp=0.0625_adam - val/loss__MIN","(dion+adam)_bs=1024_lr=0.01_sp=0.0625_adam - val/loss__MAX","(dion+adam)_bs=1024_lr=0.01_sp=0.25_adam - _step","(dion+adam)_bs=1024_lr=0.01_sp=0.25_adam - _step__MIN","(dion+adam)_bs=1024_lr=0.01_sp=0.25_adam - _step__MAX","(dion+adam)_bs=1024_lr=0.01_sp=0.25_adam - val/loss","(dion+adam)_bs=1024_lr=0.01_sp=0.25_adam - val/loss__MIN","(dion+adam)_bs=1024_lr=0.01_sp=0.25_adam - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv - _step","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.0625_scale_inv - val/loss__MAX","(dion+adam)_bs=1024_lr=0.01_sp=1.0_adam - _step","(dion+adam)_bs=1024_lr=0.01_sp=1.0_adam - _step__MIN","(dion+adam)_bs=1024_lr=0.01_sp=1.0_adam - _step__MAX","(dion+adam)_bs=1024_lr=0.01_sp=1.0_adam - val/loss","(dion+adam)_bs=1024_lr=0.01_sp=1.0_adam - val/loss__MIN","(dion+adam)_bs=1024_lr=0.01_sp=1.0_adam - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv - _step","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - _step","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - _step","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_none - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv_sqrt - _step","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv_sqrt - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv_sqrt - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv_sqrt - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv_sqrt - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=0.25_scale_inv_sqrt - val/loss__MAX","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - _step","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - _step__MIN","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - _step__MAX","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - val/loss","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - val/loss__MIN","(dion+lion)_bs=1024_lr=0.01_sp=1.0_scale_inv_sqrt - val/loss__MAX"
"1250","1260","1260","1260","3.75111083984375","3.75111083984375","3.75111083984375","1260","1260","1260","3.564014434814453","3.564014434814453","3.564014434814453","1260","1260","1260","3.638079833984375","3.638079833984375","3.638079833984375","1260","1260","1260","3.923941802978516","3.923941802978516","3.923941802978516","1260","1260","1260","4.274806213378906","4.274806213378906","4.274806213378906","1260","1260","1260","3.970336151123047","3.970336151123047","3.970336151123047","1260","1260","1260","4.258195495605468","4.258195495605468","4.258195495605468","1260","1260","1260","3.824726867675781","3.824726867675781","3.824726867675781","1260","1260","1260","3.970750427246094","3.970750427246094","3.970750427246094","1260","1260","1260","3.709491729736328","3.709491729736328","3.709491729736328","1260","1260","1260","4.364989852905273","4.364989852905273","4.364989852905273","1260","1260","1260","3.6182579040527343","3.6182579040527343","3.6182579040527343","1260","1260","1260","4.052873992919922","4.052873992919922","4.052873992919922","1260","1260","1260","3.952346420288086","3.952346420288086","3.952346420288086","1260","1260","1260","3.826825714111328","3.826825714111328","3.826825714111328","1260","1260","1260","3.6319637298583984","3.6319637298583984","3.6319637298583984","1260","1260","1260","3.550922393798828","3.550922393798828","3.550922393798828"
"1375","1386","1386","1386","3.7177154541015622","3.7177154541015622","3.7177154541015622","1386","1386","1386","3.5399322509765625","3.5399322509765625","3.5399322509765625","1386","1386","1386","3.611502075195312","3.611502075195312","3.611502075195312","1386","1386","1386","3.887661361694336","3.887661361694336","3.887661361694336","1386","1386","1386","4.158639907836914","4.158639907836914","4.158639907836914","1386","1386","1386","3.9144554138183594","3.9144554138183594","3.9144554138183594","1386","1386","1386","4.195418930053711","4.195418930053711","4.195418930053711","1386","1386","1386","3.786482238769531","3.786482238769531","3.786482238769531","1386","1386","1386","3.9270244598388673","3.9270244598388673","3.9270244598388673","1386","1386","1386","3.681136322021485","3.681136322021485","3.681136322021485","1386","1386","1386","4.282118225097657","4.282118225097657","4.282118225097657","1386","1386","1386","3.59429931640625","3.59429931640625","3.59429931640625","1386","1386","1386","3.9929279327392577","3.9929279327392577","3.9929279327392577","1386","1386","1386","3.898031997680664","3.898031997680664","3.898031997680664","1386","1386","1386","3.797756576538086","3.797756576538086","3.797756576538086","1386","1386","1386","3.604446411132813","3.604446411132813","3.604446411132813","1386","1386","1386","3.5282135009765625","3.5282135009765625","3.5282135009765625"
"1500","1512","1512","1512","3.682965469360352","3.682965469360352","3.682965469360352","1512","1512","1512","3.51998519897461","3.51998519897461","3.51998519897461","1512","1512","1512","3.591022491455078","3.591022491455078","3.591022491455078","1512","1512","1512","3.856955718994141","3.856955718994141","3.856955718994141","1512","1512","1512","4.083523941040039","4.083523941040039","4.083523941040039","1512","1512","1512","3.8666168212890626","3.8666168212890626","3.8666168212890626","1512","1512","1512","4.139596176147461","4.139596176147461","4.139596176147461","1512","1512","1512","3.7550277709960938","3.7550277709960938","3.7550277709960938","1512","1512","1512","3.889861679077149","3.889861679077149","3.889861679077149","1512","1512","1512","3.657283020019531","3.657283020019531","3.657283020019531","1512","1512","1512","4.212990951538086","4.212990951538086","4.212990951538086","1512","1512","1512","3.5757156372070313","3.5757156372070313","3.5757156372070313","1512","1512","1512","3.940256500244141","3.940256500244141","3.940256500244141","1512","1512","1512","3.852361297607422","3.852361297607422","3.852361297607422","1512","1512","1512","3.773050308227539","3.773050308227539","3.773050308227539","1512","1512","1512","3.5828678131103517","3.5828678131103517","3.5828678131103517","1512","1512","1512","3.50941162109375","3.50941162109375","3.50941162109375"
"1625","1638","1638","1638","3.65726318359375","3.65726318359375","3.65726318359375","1638","1638","1638","3.498551940917969","3.498551940917969","3.498551940917969","1638","1638","1638","3.566691589355469","3.566691589355469","3.566691589355469","1638","1638","1638","3.828699493408203","3.828699493408203","3.828699493408203","1638","1638","1638","4.0317230224609375","4.0317230224609375","4.0317230224609375","1638","1638","1638","3.825033187866211","3.825033187866211","3.825033187866211","1638","1638","1638","4.0909679412841795","4.0909679412841795","4.0909679412841795","1638","1638","1638","3.726128387451172","3.726128387451172","3.726128387451172","1638","1638","1638","3.851950454711914","3.851950454711914","3.851950454711914","1638","1638","1638","3.632925796508789","3.632925796508789","3.632925796508789","1638","1638","1638","4.1500732421875","4.1500732421875","4.1500732421875","1638","1638","1638","3.555319976806641","3.555319976806641","3.555319976806641","1638","1638","1638","3.892689514160156","3.892689514160156","3.892689514160156","1638","1638","1638","3.80978012084961","3.80978012084961","3.80978012084961","1638","1638","1638","3.7396446228027345","3.7396446228027345","3.7396446228027345","1638","1638","1638","3.559693145751953","3.559693145751953","3.559693145751953","1638","1638","1638","3.4883296966552733","3.4883296966552733","3.4883296966552733"
"1750","1764","1764","1764","3.6299610137939458","3.6299610137939458","3.6299610137939458","1764","1764","1764","3.482387924194336","3.482387924194336","3.482387924194336","1764","1764","1764","3.5493846893310548","3.5493846893310548","3.5493846893310548","1764","1764","1764","3.80196762084961","3.80196762084961","3.80196762084961","1764","1764","1764","3.9763137817382814","3.9763137817382814","3.9763137817382814","1764","1764","1764","3.7886642456054687","3.7886642456054687","3.7886642456054687","1764","1764","1764","4.050794982910157","4.050794982910157","4.050794982910157","1764","1764","1764","3.700238037109375","3.700238037109375","3.700238037109375","1764","1764","1764","3.825260162353515","3.825260162353515","3.825260162353515","1764","1764","1764","3.614674377441406","3.614674377441406","3.614674377441406","1764","1764","1764","4.096554183959961","4.096554183959961","4.096554183959961","1764","1764","1764","3.5398509979248045","3.5398509979248045","3.5398509979248045","1764","1764","1764","3.854370880126953","3.854370880126953","3.854370880126953","1764","1764","1764","3.7753971099853514","3.7753971099853514","3.7753971099853514","1764","1764","1764","3.714333724975586","3.714333724975586","3.714333724975586","1764","1764","1764","3.5411636352539064","3.5411636352539064","3.5411636352539064","1764","1764","1764","3.4728599548339845","3.4728599548339845","3.4728599548339845"
"1875","1890","1890","1890","3.616287612915039","3.616287612915039","3.616287612915039","1890","1890","1890","3.4679443359375","3.4679443359375","3.4679443359375","1890","1890","1890","3.536930465698242","3.536930465698242","3.536930465698242","1890","1890","1890","3.7872543334960938","3.7872543334960938","3.7872543334960938","1890","1890","1890","3.9340728759765624","3.9340728759765624","3.9340728759765624","1890","1890","1890","3.756295394897461","3.756295394897461","3.756295394897461","1890","1890","1890","4.018403244018555","4.018403244018555","4.018403244018555","1890","1890","1890","3.680186080932617","3.680186080932617","3.680186080932617","1890","1890","1890","3.796956634521485","3.796956634521485","3.796956634521485","1890","1890","1890","3.598060607910156","3.598060607910156","3.598060607910156","1890","1890","1890","4.05004997253418","4.05004997253418","4.05004997253418","1890","1890","1890","3.525667190551758","3.525667190551758","3.525667190551758","1890","1890","1890","3.820431137084961","3.820431137084961","3.820431137084961","1890","1890","1890","3.745320892333985","3.745320892333985","3.745320892333985","1890","1890","1890","3.697559738159179","3.697559738159179","3.697559738159179","1890","1890","1890","3.524361801147461","3.524361801147461","3.524361801147461","1890","1890","1890","3.461009216308594","3.461009216308594","3.461009216308594"
"2000","2016","2016","2016","3.5935577392578124","3.5935577392578124","3.5935577392578124","2016","2016","2016","3.456439971923828","3.456439971923828","3.456439971923828","2016","2016","2016","3.5226226806640626","3.5226226806640626","3.5226226806640626","2016","2016","2016","3.761727523803711","3.761727523803711","3.761727523803711","2016","2016","2016","3.901071548461914","3.901071548461914","3.901071548461914","2016","2016","2016","3.729463195800782","3.729463195800782","3.729463195800782","2016","2016","2016","3.989188003540039","3.989188003540039","3.989188003540039","2016","2016","2016","3.657549285888672","3.657549285888672","3.657549285888672","2016","2016","2016","3.776653289794922","3.776653289794922","3.776653289794922","2016","2016","2016","3.5839607238769533","3.5839607238769533","3.5839607238769533","2016","2016","2016","4.0089263916015625","4.0089263916015625","4.0089263916015625","2016","2016","2016","3.5149059295654297","3.5149059295654297","3.5149059295654297","2016","2016","2016","3.790074920654297","3.790074920654297","3.790074920654297","2016","2016","2016","3.719839859008789","3.719839859008789","3.719839859008789","2016","2016","2016","3.687552261352539","3.687552261352539","3.687552261352539","2016","2016","2016","3.511261749267578","3.511261749267578","3.511261749267578","2016","2016","2016","3.4482490539550783","3.4482490539550783","3.4482490539550783"
"2125","2142","2142","2142","3.5806766510009767","3.5806766510009767","3.5806766510009767","2142","2142","2142","3.44356689453125","3.44356689453125","3.44356689453125","2142","2142","2142","3.5081802368164063","3.5081802368164063","3.5081802368164063","2142","2142","2142","3.752017974853515","3.752017974853515","3.752017974853515","2142","2142","2142","3.8592594146728514","3.8592594146728514","3.8592594146728514","2142","2142","2142","3.7030513763427737","3.7030513763427737","3.7030513763427737","2142","2142","2142","3.963444900512695","3.963444900512695","3.963444900512695","2142","2142","2142","3.639197158813477","3.639197158813477","3.639197158813477","2142","2142","2142","3.753962326049805","3.753962326049805","3.753962326049805","2142","2142","2142","3.568836212158203","3.568836212158203","3.568836212158203","2142","2142","2142","3.9720832824707033","3.9720832824707033","3.9720832824707033","2142","2142","2142","3.503779983520508","3.503779983520508","3.503779983520508","2142","2142","2142","3.763379669189453","3.763379669189453","3.763379669189453","2142","2142","2142","3.69552001953125","3.69552001953125","3.69552001953125","2142","2142","2142","3.663922500610352","3.663922500610352","3.663922500610352","2142","2142","2142","3.498030853271485","3.498030853271485","3.498030853271485","2142","2142","2142","3.4379467010498046","3.4379467010498046","3.4379467010498046"
"2250","2268","2268","2268","3.5632774353027346","3.5632774353027346","3.5632774353027346","2268","2268","2268","3.4330867767333983","3.4330867767333983","3.4330867767333983","2268","2268","2268","3.4983135223388673","3.4983135223388673","3.4983135223388673","2268","2268","2268","3.7356201171875","3.7356201171875","3.7356201171875","2268","2268","2268","3.830280303955078","3.830280303955078","3.830280303955078","2268","2268","2268","3.682542419433594","3.682542419433594","3.682542419433594","2268","2268","2268","3.9333614349365233","3.9333614349365233","3.9333614349365233","2268","2268","2268","3.6222244262695313","3.6222244262695313","3.6222244262695313","2268","2268","2268","3.731679916381836","3.731679916381836","3.731679916381836","2268","2268","2268","3.5554309844970704","3.5554309844970704","3.5554309844970704","2268","2268","2268","3.9380825042724608","3.9380825042724608","3.9380825042724608","2268","2268","2268","3.492171859741211","3.492171859741211","3.492171859741211","2268","2268","2268","3.738211059570312","3.738211059570312","3.738211059570312","2268","2268","2268","3.673288726806641","3.673288726806641","3.673288726806641","2268","2268","2268","3.642544937133789","3.642544937133789","3.642544937133789","2268","2268","2268","3.48571662902832","3.48571662902832","3.48571662902832","2268","2268","2268","3.426788330078125","3.426788330078125","3.426788330078125"
"2375","2394","2394","2394","3.545396423339844","3.545396423339844","3.545396423339844","2394","2394","2394","3.4207443237304687","3.4207443237304687","3.4207443237304687","2394","2394","2394","3.4851005554199217","3.4851005554199217","3.4851005554199217","2394","2394","2394","3.716266250610352","3.716266250610352","3.716266250610352","2394","2394","2394","3.801937484741211","3.801937484741211","3.801937484741211","2394","2394","2394","3.659839248657226","3.659839248657226","3.659839248657226","2394","2394","2394","3.911194229125977","3.911194229125977","3.911194229125977","2394","2394","2394","3.6042552947998048","3.6042552947998048","3.6042552947998048","2394","2394","2394","3.7123943328857423","3.7123943328857423","3.7123943328857423","2394","2394","2394","3.5435997009277345","3.5435997009277345","3.5435997009277345","2394","2394","2394","3.9055709838867183","3.9055709838867183","3.9055709838867183","2394","2394","2394","3.480152893066406","3.480152893066406","3.480152893066406","2394","2394","2394","3.714081954956055","3.714081954956055","3.714081954956055","2394","2394","2394","3.651633071899414","3.651633071899414","3.651633071899414","2394","2394","2394","3.62762336730957","3.62762336730957","3.62762336730957","2394","2394","2394","3.472887420654297","3.472887420654297","3.472887420654297","2394","2394","2394","3.414937210083008","3.414937210083008","3.414937210083008"
"2500","2520","2520","2520","3.519292449951172","3.519292449951172","3.519292449951172","2520","2520","2520","3.39987907409668","3.39987907409668","3.39987907409668","2520","2520","2520","3.459720230102539","3.459720230102539","3.459720230102539","2520","2520","2520","3.674372482299805","3.674372482299805","3.674372482299805","2520","2520","2520","3.754959487915039","3.754959487915039","3.754959487915039","2520","2520","2520","3.6315338134765622","3.6315338134765622","3.6315338134765622","2520","2520","2520","3.8653297424316406","3.8653297424316406","3.8653297424316406","2520","2520","2520","3.5800933837890625","3.5800933837890625","3.5800933837890625","2520","2520","2520","3.683757781982422","3.683757781982422","3.683757781982422","2520","2520","2520","3.518499755859375","3.518499755859375","3.518499755859375","2520","2520","2520","3.869004821777344","3.869004821777344","3.869004821777344","2520","2520","2520","3.4575271606445312","3.4575271606445312","3.4575271606445312","2520","2520","2520","3.6849613189697266","3.6849613189697266","3.6849613189697266","2520","2520","2520","3.6234275817871096","3.6234275817871096","3.6234275817871096","2520","2520","2520","3.5832042694091797","3.5832042694091797","3.5832042694091797","2520","2520","2520","3.4513313293457033","3.4513313293457033","3.4513313293457033","2520","2520","2520","3.3943161010742187","3.3943161010742187","3.3943161010742187"
"2625","2646","2646","2646","3.488800048828125","3.488800048828125","3.488800048828125","2646","2646","2646","3.3730052947998046","3.3730052947998046","3.3730052947998046","2646","2646","2646","3.4281463623046875","3.4281463623046875","3.4281463623046875","2646","2646","2646","3.625957489013672","3.625957489013672","3.625957489013672","2646","2646","2646","3.70899658203125","3.70899658203125","3.70899658203125","2646","2646","2646","3.601423645019531","3.601423645019531","3.601423645019531","2646","2646","2646","3.816459274291992","3.816459274291992","3.816459274291992","2646","2646","2646","3.552384185791015","3.552384185791015","3.552384185791015","2646","2646","2646","3.6521034240722656","3.6521034240722656","3.6521034240722656","2646","2646","2646","3.4889175415039064","3.4889175415039064","3.4889175415039064","2646","2646","2646","3.837307739257812","3.837307739257812","3.837307739257812","2646","2646","2646","3.4288658142089843","3.4288658142089843","3.4288658142089843","2646","2646","2646","3.653992462158203","3.653992462158203","3.653992462158203","2646","2646","2646","3.593523406982422","3.593523406982422","3.593523406982422","2646","2646","2646","3.532413864135742","3.532413864135742","3.532413864135742","2646","2646","2646","3.4247966766357423","3.4247966766357423","3.4247966766357423","2646","2646","2646","3.367713928222656","3.367713928222656","3.367713928222656"
"2750","2772","2772","2772","3.461898040771485","3.461898040771485","3.461898040771485","2772","2772","2772","3.3490585327148437","3.3490585327148437","3.3490585327148437","2772","2772","2772","3.3986419677734374","3.3986419677734374","3.3986419677734374","2772","2772","2772","3.585318756103516","3.585318756103516","3.585318756103516","2772","2772","2772","3.670505905151367","3.670505905151367","3.670505905151367","2772","2772","2772","3.576283264160156","3.576283264160156","3.576283264160156","2772","2772","2772","3.78165283203125","3.78165283203125","3.78165283203125","2772","2772","2772","3.5302509307861327","3.5302509307861327","3.5302509307861327","2772","2772","2772","3.625341796875","3.625341796875","3.625341796875","2772","2772","2772","3.4627605438232423","3.4627605438232423","3.4627605438232423","2772","2772","2772","3.8106918334960938","3.8106918334960938","3.8106918334960938","2772","2772","2772","3.402362060546875","3.402362060546875","3.402362060546875","2772","2772","2772","3.62845230102539","3.62845230102539","3.62845230102539","2772","2772","2772","3.567353057861328","3.567353057861328","3.567353057861328","2772","2772","2772","3.4946971893310548","3.4946971893310548","3.4946971893310548","2772","2772","2772","3.40050048828125","3.40050048828125","3.40050048828125","2772","2772","2772","3.3429031372070312","3.3429031372070312","3.3429031372070312"
"2875","2898","2898","2898","3.4357349395751955","3.4357349395751955","3.4357349395751955","2898","2898","2898","3.3271968841552733","3.3271968841552733","3.3271968841552733","2898","2898","2898","3.3723705291748045","3.3723705291748045","3.3723705291748045","2898","2898","2898","3.551587677001953","3.551587677001953","3.551587677001953","2898","2898","2898","3.631379318237305","3.631379318237305","3.631379318237305","2898","2898","2898","3.5547908782958983","3.5547908782958983","3.5547908782958983","2898","2898","2898","3.75335807800293","3.75335807800293","3.75335807800293","2898","2898","2898","3.5103172302246093","3.5103172302246093","3.5103172302246093","2898","2898","2898","3.603933334350586","3.603933334350586","3.603933334350586","2898","2898","2898","3.439494323730469","3.439494323730469","3.439494323730469","2898","2898","2898","3.790492248535157","3.790492248535157","3.790492248535157","2898","2898","2898","3.3781593322753904","3.3781593322753904","3.3781593322753904","2898","2898","2898","3.6075653076171874","3.6075653076171874","3.6075653076171874","2898","2898","2898","3.5454170227050783","3.5454170227050783","3.5454170227050783","2898","2898","2898","3.4613555908203124","3.4613555908203124","3.4613555908203124","2898","2898","2898","3.3795936584472654","3.3795936584472654","3.3795936584472654","2898","2898","2898","3.32093505859375","3.32093505859375","3.32093505859375"
"3000","3024","3024","3024","3.417186737060547","3.417186737060547","3.417186737060547","3024","3024","3024","3.3137821197509765","3.3137821197509765","3.3137821197509765","3024","3024","3024","3.3557262420654297","3.3557262420654297","3.3557262420654297","3024","3024","3024","3.5297584533691406","3.5297584533691406","3.5297584533691406","3024","3024","3024","3.604998779296875","3.604998779296875","3.604998779296875","3024","3024","3024","3.542201614379883","3.542201614379883","3.542201614379883","3024","3024","3024","3.732308197021484","3.732308197021484","3.732308197021484","3024","3024","3024","3.4988059997558594","3.4988059997558594","3.4988059997558594","3024","3024","3024","3.5907520294189452","3.5907520294189452","3.5907520294189452","3024","3024","3024","3.4248283386230467","3.4248283386230467","3.4248283386230467","3024","3024","3024","3.780414581298828","3.780414581298828","3.780414581298828","3024","3024","3024","3.3629840850830077","3.3629840850830077","3.3629840850830077","3024","3024","3024","3.595380401611328","3.595380401611328","3.595380401611328","3024","3024","3024","3.532547378540039","3.532547378540039","3.532547378540039","3024","3024","3024","3.437687683105469","3.437687683105469","3.437687683105469","3024","3024","3024","3.3662017822265624","3.3662017822265624","3.3662017822265624","3024","3024","3024","3.30697250366211","3.30697250366211","3.30697250366211"
